ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
8237,Pennsylvania,9/23/20,157336,8038,123560,25738,1228.996525,1942956,,5.108811715,15176.98539,
8238,Rhode Island,9/23/20,24177,1102,2275,20800,2282.224851,706578,,4.55805104,66698.50976,
8239,South Carolina,9/23/20,141686,3262,67491,70933,2751.871632,1190584,,2.302274043,23123.91016,
8240,South Dakota,9/23/20,19634,202,16324,3108,2219.386227,180132,,1.028827544,20361.7439,
8241,Tennessee,9/23/20,186798,2277,169649,14872,2735.294195,2713343,,1.2189638,39731.64251,
8242,Texas,9/23/20,742913,15372,618054,109487,2562.132877,5740674,,2.069152108,19798.23962,
8243,Utah,9/23/20,65921,444,52357,13120,2056.202857,775858,,0.673533472,24200.50419,
8244,Vermont,9/23/20,1722,58,1565,99,275.9664033,157263,,3.368176539,25202.84813,
8245,Virginia,9/23/20,142459,3087,17038,122334,1669.013917,1922606,,2.16693926,22524.76973,
8246,Washington,9/23/20,83702,2081,,81621,1099.18813,1740899,,2.486201047,22861.76575,
8247,West Virginia,9/23/20,14515,322,10721,3472,809.9224003,525580,,2.218394764,29326.83535,
8248,Wisconsin,9/23/20,105932,1259,89393,15280,1819.37657,1472405,,1.188498282,25288.47901,
8249,Wyoming,9/23/20,5169,50,4277,842,893.1178608,94993,,0.967305088,16413.22208,
8250,Alabama,9/24/20,148206,2506,64583,81117,3022.647524,1078180,,1.690889708,21989.38037,
8251,Alaska,9/24/20,7132,46,2731,4355,974.9229371,433198,,0.64498037,59216.86294,
8252,Arizona,9/24/20,215852,5559,34393,175900,2965.522633,1420417,,2.57537572,19514.66172,
8253,Arkansas,9/24/20,79049,1246,70737,7066,2619.421275,917413,,1.576237524,30400.01935,
8254,California,9/24/20,799516,15393,,784123,2023.464992,13952857,,1.9252898,35312.76132,
8255,Colorado,9/24/20,67196,2033,6351,58812,1166.853282,1245745,,3.025477707,21632.26444,
8256,Connecticut,9/24/20,56472,4499,9310,42663,1583.939806,1505473,,7.966779997,42225.85727,
8257,Delaware,9/24/20,19947,630,10487,8830,2048.442949,277916,,3.15836968,28540.38556,
8258,Florida,9/24/20,693040,13795,,679245,3226.783157,5179499,,1.990505599,24115.66451,
8259,Georgia,9/24/20,311698,6816,,304882,2935.721785,2824816,,2.186732029,26605.47668,
8260,Hawaii,9/24/20,11779,124,5125,6530,831.9254848,286785,,1.052720944,20255.00893,
8261,Idaho,9/24/20,39234,457,20901,17876,2195.443367,294063,,1.164806036,16455.08138,
8262,Illinois,9/24/20,283559,8774,,274785,2237.713112,5295876,,3.09424141,41792.5411,
8263,Indiana,9/24/20,114236,3548,90979,19709,1696.855079,1331608,,3.105851045,19779.62987,
8264,Iowa,9/24/20,83991,1303,61509,21179,2662.096245,738580,,1.551356693,23409.30629,
8265,Kansas,9/24/20,55292,621,2008,52663,1897.907332,492281,,1.12312812,16897.6293,
8266,Kentucky,9/24/20,64158,1137,11570,51451,1436.049594,1226385,,1.772187412,27450.19611,
8267,Louisiana,9/24/20,163222,5423,149640,8159,3511.061148,2237534,,3.322468785,48131.49389,
8268,Maine,9/24/20,5214,140,4478,596,387.8852443,399966,,2.685078634,29754.68155,
8269,Maryland,9/24/20,121800,3909,7416,110475,2014.661709,1561579,,3.209359606,25829.6668,
8270,Massachusetts,9/24/20,128993,9362,111479,8152,1871.49719,3642716,,7.257758173,52850.40863,
8271,Michigan,9/24/20,132337,7019,90216,35102,1325.111594,3462824,,5.303883268,34673.81179,
8272,Minnesota,9/24/20,93012,2040,83862,7110,1649.256547,1895302,,2.193265385,33606.83818,
8273,Mississippi,9/24/20,95310,2874,85327,7109,3202.460629,721759,,3.015423355,24251.44037,
8274,Missouri,9/24/20,119561,1951,,117610,1948.063586,1259531,,1.631803013,20522.13077,
8275,Montana,9/24/20,11242,165,8634,2443,1051.855484,321518,,1.467710372,30082.76742,
8276,Nebraska,9/24/20,42731,462,31383,10886,2208.996241,434369,,1.08118228,22454.88025,
8277,Nevada,9/24/20,77197,1564,2062,73571,2506.269163,675488,,2.025985466,21930.31782,
8278,New Hampshire,9/24/20,8044,438,7325,281,591.5963024,417689,,5.445052213,30718.95425,
8279,New Jersey,9/24/20,201216,16091,34650,150475,2265.387252,3451804,,7.996878976,38862.08244,
8280,New Mexico,9/24/20,28224,859,15669,11696,1346.032509,878406,,3.04350907,41892.11424,
8281,New York,9/24/20,452847,33095,76382,343370,2327.836019,10228645,,7.308207849,52579.80788,
8282,North Carolina,9/24/20,198187,3356,176422,18409,1889.639709,2870191,,1.69335022,27366.20912,
8283,North Dakota,9/24/20,19451,211,15757,3483,2552.416995,582104,,1.084777132,76385.38597,
8284,Ohio,9/24/20,147744,4715,127239,15790,1263.946754,2955715,,3.191330951,25286.07848,
8285,Oklahoma,9/24/20,81244,981,67807,12456,2053.186642,1126926,,1.207473783,28479.51122,
8286,Oregon,9/24/20,31865,539,5484,25842,755.499928,650498,,1.691511062,15422.91518,
8287,Pennsylvania,9/24/20,158181,8054,125785,24342,1235.597062,1956867,,5.091635531,15285.64819,
8288,Rhode Island,9/24/20,24311,1106,2278,20927,2294.873985,717047,,4.549380939,67686.74701,
8289,South Carolina,9/24/20,142707,3279,68079,71349,2771.701827,1207106,,2.297714898,23444.80583,
8290,South Dakota,9/24/20,20097,210,16596,3291,2271.722777,181661,,1.044932079,20534.57886,
8291,Tennessee,9/24/20,187690,2312,171153,14225,2748.355804,2729388,,1.231818424,39966.5904,
8292,Texas,9/24/20,747366,15510,642169,89687,2577.49023,5860833,,2.075288413,20212.63986,
8293,Utah,9/24/20,67119,444,52860,13815,2093.570783,784975,,0.661511643,24484.88096,
8294,Vermont,9/24/20,1724,58,1566,100,276.2869217,158189,,3.364269142,25351.24818,
8295,Virginia,9/24/20,143357,3111,17099,123147,1679.53466,1952965,,2.170106796,22880.44816,
8296,Washington,9/24/20,84238,2080,,82158,1106.226969,1743296,,2.469194425,22893.24354,
8297,West Virginia,9/24/20,14719,328,10831,3560,821.3053951,529025,,2.228412256,29519.06289,
8298,Wisconsin,9/24/20,108324,1265,90726,16333,1860.459045,1485770,,1.167792918,25518.02219,
8299,Wyoming,9/24/20,5305,50,4364,891,916.6164155,96640,,0.942507069,16697.79649,
8300,Alabama,9/25/20,150658,2491,64583,83584,3072.655835,1097595,,1.653413692,22385.34748,
8301,Alaska,9/25/20,7254,52,3042,4160,991.5999699,441332,,0.716845878,60328.75626,
8302,Arizona,9/25/20,216367,5587,34564,176216,2972.598055,1423603,,2.582186748,19558.43317,
8303,Arkansas,9/25/20,79946,1266,71426,7254,2649.144875,926294,,1.583568909,30694.30619,
8304,California,9/25/20,803660,15516,,788144,2033.952886,14052247,,1.930667198,35564.30373,
8305,Colorado,9/25/20,67905,2034,6384,59487,1179.165011,1260861,,2.995361166,21894.7526,
8306,Connecticut,9/25/20,56587,4501,9310,42776,1587.165353,1519151,,7.954123739,42609.501,
8307,Delaware,9/25/20,20085,631,10517,8937,2062.614761,279374,,3.141647996,28690.11383,
8308,Florida,9/25/20,695887,13915,,681972,3240.038743,5205994,,1.999606258,24239.02481,
8309,Georgia,9/25/20,312514,6874,,305640,2943.407266,2847494,,2.199581459,26819.069,
8310,Hawaii,9/25/20,11891,127,5265,6499,839.8358044,286875,,1.068034648,20261.36543,
8311,Idaho,9/25/20,39757,458,21105,18194,2224.70923,296412,,1.15199839,16586.52595,
8312,Illinois,9/25/20,286332,8807,,277525,2259.596312,5365960,,3.07580012,42345.61078,
8313,Indiana,9/25/20,115407,3566,91866,19975,1714.249046,1341462,,3.089933886,19926.00062,
8314,Iowa,9/25/20,85031,1312,62648,21071,2695.059064,744981,,1.542966683,23612.1861,
8315,Kansas,9/25/20,56425,635,2039,53751,1936.79775,502770,,1.125387683,17257.66601,
8316,Kentucky,9/25/20,65066,1149,11677,52240,1456.373374,1244628,,1.765899241,27858.52949,
8317,Louisiana,9/25/20,163928,5444,149640,8844,3526.247883,2256065,,3.320970182,48530.1134,
8318,Maine,9/25/20,5234,140,4507,587,389.3731048,406394,,2.674818494,30232.87993,
8319,Maryland,9/25/20,122359,3917,7431,111011,2023.907981,1572484,,3.201235708,26010.04354,
8320,Massachusetts,9/25/20,129481,9373,111479,8629,1878.577347,3706728,,7.238899916,53779.12784,
8321,Michigan,9/25/20,133377,7027,90216,36134,1335.525281,3502312,,5.268524558,35069.21146,
8322,Minnesota,9/25/20,94189,2046,84256,7887,1670.126703,1924020,,2.17222818,34116.0558,
8323,Mississippi,9/25/20,96032,2894,85327,7811,3226.720168,726386,,3.013578807,24406.90973,
8324,Missouri,9/25/20,121456,1991,,119465,1978.939712,1273165,,1.639276775,20744.27594,
8325,Montana,9/25/20,11564,170,8681,2713,1081.983349,326116,,1.470079557,30512.97837,
8326,Nebraska,9/25/20,43162,468,31774,10920,2231.276959,437304,,1.084287104,22606.60626,
8327,Nevada,9/25/20,77753,1573,2075,74105,2524.320197,681336,,2.023073065,22120.17833,
8328,New Hampshire,9/25/20,8085,438,7325,322,594.6116491,417689,,5.417439703,30718.95425,
8329,New Jersey,9/25/20,202100,16097,34650,151353,2275.339753,3478711,,7.964868877,39165.01448,
8330,New Mexico,9/25/20,28487,865,15825,11797,1358.575258,885373,,3.036472777,42224.37786,
8331,New York,9/25/20,453755,33122,76456,344177,2332.503545,10323463,,7.299533889,53067.21479,
8332,North Carolina,9/25/20,204330,3409,176422,24499,1948.210941,2903054,,1.668379582,27679.54566,
8333,North Dakota,9/25/20,19885,219,16104,3562,2609.367742,587564,,1.101332663,77101.8631,
8334,Ohio,9/25/20,148894,4734,128369,15791,1273.784979,2995593,,3.179443094,25627.23392,
8335,Oklahoma,9/25/20,82520,993,68911,12616,2085.43353,1140664,,1.203344644,28826.69598,
8336,Oregon,9/25/20,32314,542,5490,26282,766.1454472,662906,,1.677291576,15717.10137,
8337,Pennsylvania,9/25/20,159014,8065,126446,24503,1242.103864,1970600,,5.071880463,15392.92058,
8338,Rhode Island,9/25/20,24181,1107,2278,20796,2282.602437,727469,,4.577974443,68670.54762,
8339,South Carolina,9/25/20,143902,3297,68854,71751,2794.911506,1226467,,2.291142583,23820.84148,
8340,South Dakota,9/25/20,20554,216,16831,3507,2323.381099,183947,,1.050890338,20792.98351,
8341,Tennessee,9/25/20,189454,2352,172618,14484,2774.186161,2762845,,1.241462307,40456.50323,
8342,Texas,9/25/20,751068,15610,646143,89315,2590.257561,5913449,,2.078373729,20394.10011,
8343,Utah,9/25/20,68530,448,53360,14722,2137.582588,795217,,0.653728294,24804.34865,
8344,Vermont,9/25/20,1731,58,1576,97,277.4087364,159279,,3.350664356,25525.93075,
8345,Virginia,9/25/20,144294,3134,17185,123975,1690.512317,1973499,,2.171954482,23121.01935,
8346,Washington,9/25/20,85226,2100,,83126,1119.201544,1783279,,2.464036796,23418.30673,
8347,West Virginia,9/25/20,14962,335,10968,3659,834.8645507,535394,,2.239005481,29874.44668,
8348,Wisconsin,9/25/20,110828,1274,92366,17188,1903.465114,1500974,,1.149529,25779.15009,
8349,Wyoming,9/25/20,5420,50,4450,920,936.4865168,97826,,0.922509225,16902.71771,
8350,Alabama,9/26/20,151591,2501,64583,84507,3091.684283,1104932,,1.649834093,22534.98491,
8351,Alaska,9/26/20,7367,52,3267,4048,1007.04673,442869,,0.705850414,60538.85954,
8352,Arizona,9/26/20,216826,5622,34730,176474,2978.904112,1434227,,2.59286248,19704.39296,
8353,Arkansas,9/26/20,80755,1285,72051,7419,2675.952448,933895,,1.591232741,30946.17808,
8354,California,9/26/20,807451,15583,,791868,2043.547385,14182730,,1.92990039,35894.53825,
8355,Colorado,9/26/20,68489,2040,6404,60045,1189.306126,1277613,,2.978580502,22185.64977,
8356,Connecticut,9/26/20,56587,4501,9310,42776,1587.165353,1519151,,7.954123739,42609.501,
8357,Delaware,9/26/20,20156,633,10541,8982,2069.906055,280399,,3.140504068,28795.37547,
8358,Florida,9/26/20,698682,14022,,684660,3253.052219,5235007,,2.006921604,24374.10887,
8359,Georgia,9/26/20,313873,6914,,306959,2956.206982,2872355,,2.20280177,27053.22186,
8360,Hawaii,9/26/20,12018,131,5397,6490,848.8055417,289967,,1.090031619,20479.74676,
8361,Idaho,9/26/20,40296,460,21291,18545,2254.870416,298652,,1.141552511,16711.87114,
8362,Illinois,9/26/20,288773,8832,,279941,2278.859526,5431177,,3.058457681,42860.27241,
8363,Indiana,9/26/20,116549,3577,92306,20666,1731.21225,1350390,,3.069095402,20058.61663,
8364,Iowa,9/26/20,85908,1314,65490,19104,2722.855594,750898,,1.529543232,23799.72552,
8365,Kansas,9/26/20,56653,635,2039,53979,1944.623889,502770,,1.12085856,17257.66601,
8366,Kentucky,9/26/20,66036,1154,11750,53132,1478.0849,1274688,,1.747531649,28531.36297,
8367,Louisiana,9/26/20,163928,5444,149640,8844,3526.247883,2256065,,3.320970182,48530.1134,
8368,Maine,9/26/20,5258,140,4538,580,391.1585375,406419,,2.662609357,30234.73976,
8369,Maryland,9/26/20,122972,3925,7458,111589,2034.047452,1584300,,3.191783495,26205.48888,
8370,Massachusetts,9/26/20,130050,9391,111479,9180,1886.832693,3780020,,7.22106882,54842.4861,
8371,Michigan,9/26/20,134373,7044,95051,32278,1345.498389,3543057,,5.242124534,35477.19768,
8372,Minnesota,9/26/20,95659,2056,85259,8344,1696.192234,1954715,,2.149301164,34660.3289,
8373,Mississippi,9/26/20,96677,2911,85327,8439,3248.39247,730713,,3.011057439,24552.29896,
8374,Missouri,9/26/20,123506,2054,,121452,2012.341326,1289169,,1.663077097,21005.03664,
8375,Montana,9/26/20,11907,171,8749,2987,1114.076076,329285,,1.436130008,30809.48523,
8376,Nebraska,9/26/20,43596,469,32238,10889,2253.712764,440645,,1.075786769,22779.3206,
8377,Nevada,9/26/20,78355,1582,2075,74698,2543.864661,685678,,2.019016017,22261.14521,
8378,New Hampshire,9/26/20,8121,439,7379,303,597.2592705,422591,,5.40573821,31079.47203,
8379,New Jersey,9/26/20,202850,16103,34650,152097,2283.783616,3512568,,7.938378112,39546.193,
8380,New Mexico,9/26/20,28692,870,16020,11802,1368.351926,893489,,3.032204099,42611.43851,
8381,New York,9/26/20,454760,33125,76528,345107,2337.669695,10423416,,7.284061923,53581.01789,
8382,North Carolina,9/26/20,206060,3440,176422,26198,1964.705851,2947803,,1.669416675,28106.21082,
8383,North Dakota,9/26/20,20380,227,16481,3672,2674.323087,594628,,1.113837095,78028.8218,
8384,Ohio,9/26/20,150009,4740,129498,15771,1283.32378,3033987,,3.159810411,25955.69377,
8385,Oklahoma,9/26/20,83510,1004,69754,12752,2110.452667,1158985,,1.202251227,29289.70164,
8386,Oregon,9/26/20,32581,542,5490,26549,772.4758561,668671,,1.663546239,15853.78605,
8387,Pennsylvania,9/26/20,159933,8083,127290,24560,1249.282436,1985524,,5.053991359,15509.49622,
8388,Rhode Island,9/26/20,24181,1107,2278,20796,2282.602437,727469,,4.577974443,68670.54762,
8389,South Carolina,9/26/20,145273,3323,69629,72321,2821.539515,1242797,,2.287417483,24138.00805,
8390,South Dakota,9/26/20,21133,218,17173,3742,2388.830046,186134,,1.031562012,21040.19741,
8391,Tennessee,9/26/20,190891,2374,174044,14473,2795.228237,2789879,,1.243641659,40852.3637,
8392,Texas,9/26/20,754311,15707,649580,89024,2601.441908,5994813,,2.08229762,20674.70549,
8393,Utah,9/26/20,69547,448,53806,15293,2169.304776,805079,,0.644168692,25111.96341,
8394,Vermont,9/26/20,1739,58,1580,101,278.6908103,160276,,3.335250144,25685.7092,
8395,Virginia,9/26/20,145267,3142,17255,124870,1701.911741,1993344,,2.162913807,23353.5184,
8396,Washington,9/26/20,85830,2100,,83730,1127.133369,1801021,,2.446696959,23651.29753,
8397,West Virginia,9/26/20,15167,337,11121,3709,846.3033445,542291,,2.221929188,30259.29235,
8398,Wisconsin,9/26/20,113645,1281,94094,18270,1951.846942,1513643,,1.127194333,25996.73951,
8399,Wyoming,9/26/20,5465,50,4479,936,944.2617739,97871,,0.914913083,16910.49297,
8400,Alabama,9/27/20,151604,2501,64583,85237,3106.572565,1111239,,1.641927246,22663.61559,
8401,Alaska,9/27/20,7481,56,3502,3923,1022.630187,442869,,0.748563026,60538.85954,
8402,Arizona,9/27/20,217237,5623,34872,176742,2984.550711,1443323,,2.588417259,19829.36004,
8403,Arkansas,9/27/20,81242,1308,72602,7332,2692.09001,940627,,1.610004677,31169.2542,
8404,California,9/27/20,809890,15606,,794284,2049.720159,14333498,,1.926928348,36276.11132,
8405,Colorado,9/27/20,69079,2041,6424,60593,1199.186766,1295655,,2.955486692,22498.94769,
8406,Connecticut,9/27/20,56587,4501,9310,42776,1587.165353,1519151,,7.954123739,42609.501,
8407,Delaware,9/27/20,20260,633,10557,9070,2080.586261,282024,,3.124383021,28962.25369,
8408,Florida,9/27/20,700564,14032,,686532,3261.814781,5253441,,2.002957617,24459.93728,
8409,Georgia,9/27/20,314685,6946,,307739,2963.854788,2886269,,2.207286652,27184.27061,
8410,Hawaii,9/27/20,12116,132,10126,1858,855.7270714,291657,,1.089468471,20599.10783,
8411,Idaho,9/27/20,40501,460,21468,18573,2266.341739,301206,,1.135774425,16854.78704,
8412,Illinois,9/27/20,290373,8845,,281528,2291.485967,5481999,,3.046082108,43261.33553,
8413,Indiana,9/27/20,117450,3580,92552,21318,1744.595653,1358860,,3.048105577,20184.42953,
8414,Iowa,9/27/20,86624,1316,65838,19470,2745.549227,754623,,1.519209457,23917.78946,
8415,Kansas,9/27/20,59596,635,2039,54200,1952.209752,502770,,1.116503147,17257.66601,
8416,Kentucky,9/27/20,66491,1157,11750,53584,1488.269173,1274688,,1.740085124,28531.36297,
8417,Louisiana,9/27/20,164851,5465,149640,9746,3546.102495,2283149,,3.315114861,49112.71612,
8418,Maine,9/27/20,5287,140,4567,580,393.3159353,421196,,2.648004539,31334.04552,
8419,Maryland,9/27/20,123403,3935,7463,112005,2041.17651,1594363,,3.188739334,26371.93831,
8420,Massachusetts,9/27/20,130642,9404,111479,9759,1895.421736,3881846,,7.198297638,56319.8304,
8421,Michigan,9/27/20,134373,7044,95051,32278,1345.498389,3543057,,5.242124534,35477.19768,
8422,Minnesota,9/27/20,96734,2060,86252,8422,1715.253761,1981100,,2.12955114,35128.17858,
8423,Mississippi,9/27/20,96859,2919,85327,8613,3254.507755,730895,,3.01365903,24558.41425,
8424,Missouri,9/27/20,125026,2053,,122973,2037.107401,1298106,,1.642058452,21150.65138,
8425,Montana,9/27/20,12107,173,8779,3155,1132.789036,330307,,1.428925415,30905.10845,
8426,Nebraska,9/27/20,44063,470,32584,11009,2277.854517,445129,,1.066654563,23011.12278,
8427,Nevada,9/27/20,78728,1585,2075,75068,2555.974438,688956,,2.013260847,22367.5684,
8428,New Hampshire,9/27/20,8172,439,7379,354,601.0100676,422591,,5.372001958,31079.47203,
8429,New Jersey,9/27/20,203548,16106,34650,152792,2291.642039,3513266,,7.912629945,39554.05142,
8430,New Mexico,9/27/20,28844,870,16211,11763,1375.600967,899937,,3.016225211,42918.95047,
8431,New York,9/27/20,455626,33293,76595,345900,2342.121322,10508186,,7.271534109,54016.77359,
8432,North Carolina,9/27/20,207349,3441,176422,27486,1976.995989,2978728,,1.659520904,28401.06925,
8433,North Dakota,9/27/20,20724,231,16727,3766,2719.463771,600067,,1.114649682,78742.54326,
8434,Ohio,9/27/20,150809,4741,130193,15875,1290.167763,3071187,,3.143711582,26273.93897,
8435,Oklahoma,9/27/20,84333,1006,69754,13573,2131.251404,1158985,,1.19289009,29289.70164,
8436,Oregon,9/27/20,32820,543,5490,26787,778.142402,671490,,1.654478976,15920.62284,
8437,Pennsylvania,9/27/20,160744,8086,127290,25368,1255.617389,2001220,,5.030358831,15632.10217,
8438,Rhode Island,9/27/20,24181,1107,2278,20796,2282.602437,727469,,4.577974443,68670.54762,
8439,South Carolina,9/27/20,145887,3326,70028,72533,2833.464822,1252538,,2.279846731,24327.20093,
8440,South Dakota,9/27/20,21541,218,17533,3790,2434.949512,187504,,1.012023583,21195.05934,
8441,Tennessee,9/27/20,192995,2377,175143,15475,2826.037234,2832536,,1.231638125,41476.99268,
8442,Texas,9/27/20,763351,15760,652376,90635,2616.771672,6016907,,2.075107149,20750.90252,
8443,Utah,9/27/20,70615,453,54201,15961,2202.617751,811249,,0.641506762,25304.41759,
8444,Vermont,9/27/20,1742,58,1584,100,279.171588,160990,,3.329506315,25800.1343,
8445,Virginia,9/27/20,146144,3159,17443,125401,1710.511101,2003129,,2.162313957,23468.157,
8446,Washington,9/27/20,86269,2100,,84169,1132.898387,1820623,,2.434246369,23908.71415,
8447,West Virginia,9/27/20,15351,339,11160,3852,856.5703595,549723,,2.208325191,30673.99047,
8448,Wisconsin,9/27/20,115862,1281,95513,19068,1989.923802,1521696,,1.105625658,26135.04936,
8449,Wyoming,9/27/20,5633,50,4519,1064,973.2894003,98039,,0.887626487,16939.52059,
8450,Alabama,9/28/20,152350,2501,64583,85899,3120.073993,1116346,,1.63482217,22767.77238,
